-4.2909054303984195,-5.233085239696557,-6.876323772780394
-3.1162443027639712,-1.4959869878287684,-0.8859046911229367
-3.97454478992754,-4.051107588870428,-5.41105648593665
-8.374292664825647,-7.025997366402095,-4.403871981529144
-4.9838521888672265,-5.041723237413216,-6.64615462781091
-7.607331389028781,-3.52259615386566,-2.76633295983771
-5.651844819422056,-4.192265279576094,-2.5254332430518214
-5.550480590308406,-4.559578905425477,-5.921435035013918
-2.696709816306269,-6.468412168172703,-6.191945255264959
-5.241292139927087,-7.431040441178142,-5.353075783122625
-5.914007358478487,-2.1194366179146344,-0.5950746510933396
-4.253994192585769,-6.993818227434354,-0.7096622879594943
-2.579603906088575,-4.460848900642832,-5.7383127056173615
-3.9467532098877296,-2.4805710805469636,-6.287402617422417
-0.5645015800472946,-4.875349540246245,-2.6241717986488085
-3.7638076664922346,-1.9297905180216404,-5.794679891735873
-3.419926042614597,-8.280955536864445,-9.502367381021163
-4.635078066046339,-5.6059043830445185,-0.6839510734215013
-2.33486674848104,-4.923510874947636,-6.933876423249408
-3.1473847225996088,-5.605268027111904,-2.4657327665026973
-6.009050458688134,-9.815677127436416,-9.208626499733231
-6.545185263155243,-3.453292550313211,-4.621821182798429
-5.035677191817755,-5.79166223125163,-3.407341489506274
-5.014327791071217,-5.550378807761817,-6.275629706201614
-4.3900393027932,-6.633671267480255,-5.772509351412753
-3.948274510940151,-6.050094434650475,-1.828464283017551
-5.712189871456085,-8.992534146540565,-6.046141873897467
-8.227666401177402,-8.509086327281997,-0.47256334575798764
-5.283092584522987,-2.528386034289913,-3.157222372130513
-5.880320856603442,-3.9657871368051114,-8.78266962484591
-3.7276355339574687,-4.76696192779096,-3.3132159014303606
-6.780246241404649,-4.844939425837505,-8.055876777991747
-3.225645977313105,-8.214716711410674,-0.7290531090424306
-3.969803984979841,-6.042106910230814,-0.8577369485206976
-6.296479906943928,-5.95882361882211,-6.99462337436871
-8.26252236608819,-5.365039540652796,-5.3467560602685085
-5.2698113330071745,-1.6127098680011613,-7.437388412345809
-2.7105664962375955,-8.725267782103455,-7.077233698015974
-2.669753745470353,-0.6972505996723353,-9.895482802616353
-4.21767452330463,-1.3606651941946528,-8.268592754003672
-7.519120678996623,-4.015438967675444,-5.932426499286754
-2.1352564182974616,-8.239488303452747,-8.976653819712624
-0.6781245005828396,-6.763078220819386,-2.961401603761754
-4.626704710888428,-7.808320681468093,-8.996168668627769
-1.991090838074363,-6.234662330120109,-7.12797499358843
4.360383905805097,5.0,9.65961955809972
12.285080140769693,5.0,2.5888361883101343
9.393937309579414,5.0,2.7149751191145985
1.5992825215399336,5.0,0.19599179410766787
7.7666387122584215,5.0,8.893308596928495
13.848251931532577,5.0,-0.5788909508555555
6.014768627908843,5.0,-3.096185575244606
11.720823404247657,5.0,7.829242318864123
13.092350596797077,5.0,-2.091651153162762
13.608326900118923,5.0,9.402220584246258
1.0034753691756388,5.0,-3.9357360190414354
-0.9808716701718767,5.0,10.71062641593446
4.709427308794654,5.0,11.802130080256575
2.6913186849327007,5.0,3.232961605618839
-0.48730704249141077,5.0,10.741456293474297
-1.6738660906897076,5.0,2.2421458468511397
2.8770248968422356,5.0,-3.6133878810484266
12.529338675468885,5.0,9.533643542245006
2.48382154932919,5.0,12.06401005820847
7.10595825910133,5.0,14.170858522206245
2.9584341177763687,5.0,-2.5762027502404674
7.785737288922913,5.0,9.835000317425806
8.327773765895813,5.0,-0.08140968182040265
8.968098701443227,5.0,0.7548353849729255
-0.05795251059305606,5.0,7.543576968355035
-2.6797223486329766,5.0,3.298051919236817
-2.8314089451799154,5.0,-1.7612325893115868
10.664772713788466,5.0,5.783830322338338
-0.013753694839651054,5.0,3.3700890636229515
3.939907371427191,5.0,13.58715108016758
3.123620394020174,5.0,7.029776001498927
8.249377061680125,5.0,11.646593656570127
4.200710923225714,5.0,-3.263483987200104
6.230232525671673,5.0,6.0207300405735005
-3.8546445056609446,5.0,1.782746070555718
-1.996677040923526,5.0,2.2728615422129517
14.923106779903245,5.0,12.391909577163009
5.3318145710641165,5.0,7.513285405801013
12.997119905150564,5.0,-1.8910960658723415
8.102948395817206,5.0,5.123604349954653
7.011412568110311,5.0,-0.3719836648568142
-1.5054341325952993,5.0,-4.8176277173978495
7.087101734002241,5.0,7.711737108210471
3.701528125431831,5.0,3.146551179778016
14.042470689023384,5.0,5.541703527021139
11.404814242498166,5.0,-1.1638654453173913
3.9341336948825596,5.0,-3.40201224333196
8.416651683120698,5.0,6.809389238288048
6.3726996621667436,5.0,9.20782871235174
10.117335939121045,5.0,12.792701104684792
5.211997293089838,5.0,9.628191991829068
13.479811118275922,5.0,-0.9583300214352155
3.3266991883458017,5.0,8.343072551988818
3.762479109405815,5.0,8.366836416132488
3.5237487993631365,5.0,-1.0435407089397133
11.192188985782407,5.0,12.747899576737435
4.615787455799297,5.0,11.04617301087775
-4.188565517278276,5.0,4.976494792997911
-1.382551698456929,5.0,6.64486575815717
13.439551932764875,5.0,10.556383383308617
3.3678098790103688,5.0,0.17578635813609544
9.286331556327406,5.0,-1.2176423457117167
3.1363692043055034,5.0,8.401553875055434
3.886787530278685,5.0,-2.0410684374827532
9.422933110007335,5.0,5.620567042566084
-1.7013163993397162,5.0,1.4863504881378127
12.293506441517057,5.0,11.690779828920363
11.043678123340454,5.0,9.069366109452973
3.4806638110728176,5.0,-4.6647124137647875
5.922193545936227,5.0,11.272174945235495
7.757098797215251,5.0,-4.579401812285649
10.544360557043307,5.0,0.050666383127974335
13.973119064749435,5.0,3.5834172913842983
7.776389889885566,5.0,2.815125956086325
-4.759796343151196,5.0,3.773532242306058
2.817175095378416,5.0,7.747003895503267
7.0311868972402065,5.0,6.163439219060311
5.763337552892615,5.0,12.608083337768516
-1.962314556941367,5.0,12.7376134446165
6.441013237895521,5.0,-3.5404474807819692
9.219848655870853,5.0,0.05469728614599312
9.118686210082014,5.0,-2.1038168867781
-2.324611702862316,5.0,10.831820449653673
5.683136218430245,5.0,2.922151743481963
12.742418300257025,5.0,-0.16263441006261736
8.031113192825694,5.0,0.715954515155496
1.6407440007950709,5.0,9.560109042002397
4.258405773989004,5.0,10.92351471492411
12.656820920890569,5.0,-3.9497202560869002
-1.2455232259201985,5.0,-4.06124773526877
0.03413038721181394,5.0,7.581485606231254
-3.0774218927371813,5.0,0.9248150509035744
-2.655607032380116,5.0,2.224311984496761
1.7711856256735858,5.0,6.5160852092944666
-2.171806558338006,5.0,-1.9134562784213758
-4.954738087302035,5.0,2.1832550915222297
2.446221186115052,5.0,6.072982748806739
6.950195003745354,5.0,9.522609289272046
1.6157830082540214,5.0,3.352931537692503
6.628268095136075,5.0,2.351262447821071
5.339239533722049,0.5591679394689764,0.0
-7.0237116477867,4.3991411132973415,0.0
1.9879187586059188,0.15349891140527044,0.0
2.96157779545956,3.737023787248104,0.0
-1.190080632239451,4.648714579978502,0.0
7.668492003582762,3.4465208478077236,0.0
-5.411138049958264,-6.470958732901212,0.0
-8.39784584842765,4.656510807585804,0.0
5.531029830346789,-3.1515951432422478,0.0
-1.9386811809419622,6.567723239314209,0.0
7.31708752603284,8.596581651741094,0.0
-2.0164468876682133,-1.0767293028120393,0.0
2.370893605602569,-4.210774529478286,0.0
3.8511471054078323,-7.774154882973905,0.0
-0.9244865688785496,-6.540816498199767,0.0
-8.338635112380668,7.262588808732944,0.0
1.90702149056093,-2.209120754538399,0.0
2.063633038836142,-1.792697907869163,0.0
8.76526290098248,1.4504031679271137,0.0
-5.301979520671646,-5.328080291492805,0.0
6.685053350184384,-2.86944302385372,0.0
4.9197265321216355,-8.750459457186675,0.0
4.313882511526348,7.475320054575358,0.0
2.078835884893054,-0.1951249306985582,0.0
-3.398941625738872,9.873413532853201,0.0
7.67707330749835,0.401813101577177,0.0
-2.6048216200569114,-5.338739998628937,0.0
1.2462311685414218,2.498575733267867,0.0
7.658663140880716,5.794625319262488,0.0
-5.595630074595879,-3.1119807325055753,0.0
4.315255775125228,-6.501868336557611,0.0
0.3877673881522292,7.634750497260371,0.0
-1.5636582420500988,-7.073722022800684,0.0
6.189203049649579,-4.259990279062789,0.0
-3.213644147608379,2.159698922888968,0.0
1.9630713136401459,-1.1266032750914199,0.0
2.2504883188574762,-4.744621493005389,0.0
5.828553534223432,-6.119002819431323,0.0
1.6804520162474748,-7.075271735113223,0.0
-5.275531759551385,2.322679123718138,0.0
1.8319671203968828,-6.6762429685465055,0.0
-0.5895391902090282,-5.17477589509589,0.0
0.6010269336891665,6.77013310056632,0.0
-3.9593370495497835,-2.5519172654111477,0.0
-0.9111718426068592,-6.137445667007057,0.0
-5.378855916720093,1.284646765925204,0.0
-1.5821117150070296,-2.3054308679671984,0.0
-3.1088885731183935,3.1622392990413517,0.0
-1.507467996611108,-7.621810134129591,0.0
7.266690267698256,2.244258593007622,0.0
3.7787330279767244,-1.4756308712796602,0.0
7.601684349262569,0.17848289767267134,0.0
-9.276587063593626,-2.163906989359545,0.0
-4.575850877697111,2.3924641806430627,0.0
-4.6798155107779795,-4.2360047808945955,0.0
-0.3706557180300151,8.307062569539482,0.0
-0.4894794043710387,-2.102483062734452,0.0
-6.1550273350331794,6.8492325559797145,0.0
1.5267781651854408,9.578357562924696,0.0
-1.646106985424389,5.960803079733292,0.0
-4.764673286165336,-7.985062674014502,0.0
-0.6733368184583578,8.783378074844281,0.0
8.011992903370333,0.9874377645579222,0.0
4.720546713059278,-3.3563104179824146,0.0
7.00572650071369,-4.856134853000601,0.0
-7.084056920722379,-4.717649940531538,0.0
9.105825419951739,0.5800645122214289,0.0
9.290088982535517,2.7055586736195556,0.0
-0.7922156680540939,-0.32352240528499615,0.0
9.171106320818174,0.8947753022589727,0.0
-8.930357365626346,-2.204641779155345,0.0
-5.299967920439154,-2.5099541307478663,0.0
3.81440357874933,4.815142572086065,0.0
2.9536806908195077,-7.025177067024079,0.0
2.314621252169001,-2.2827765460432685,0.0
-3.761417162282912,8.142546896177908,0.0
1.2582726750265527,5.583198144318788,0.0
0.9270364916359592,9.678952121506123,0.0
5.396976633021586,-0.5913504173064219,0.0
5.611703574148629,3.0750667234763753,0.0
-2.1725118805960095,6.458774863416215,0.0
-2.1530985352056167,-6.220074778698023,0.0
3.371784662611142,7.540824081649261,0.0
6.150812461094217,8.754862460037318,0.0
9.22290547155155,-3.5271212527080005,0.0
-2.1535695513391007,8.619695870309295,0.0
6.57658131875841,0.3129256603098873,0.0
5.2182942259018725,3.7373984509946556,0.0
3.9432296223647767,-9.644539914769076,0.0
9.910846988969336,0.6202670880843596,0.0
-5.019759035237347,5.8774587986246285,0.0
8.822459912824579,0.5674625810043596,0.0
-5.2086849416852985,-8.10786885773881,0.0
-5.061087739542181,2.386338198766768,0.0
2.8366880485649504,-1.3759948153023385,0.0
8.173688228931441,-2.4089123616415846,0.0
-1.9353382941865993,0.5393615013049032,0.0
-5.590100853798425,-9.71990581459607,0.0
-6.476977958567262,-7.3984663220816005,0.0
-3.15058207405178,4.352034074415663,0.0
